product,total_sale,profit,prediction
"Mikkeller Beer Geek Breakfast Oatmeal Stout 0,5 Can",5777.62,1936.3300000000002,0
Stamm Beer Hoppy Milk/Milkshake APA,1371.91,371.90999999999997,0
Stamm Beer - Hoppymilk Milkshake APA 0.5,25815.5,12327.5,0
Gravity project Blade Runner Cider Barrel,15928.44,10679.07,0
La Debauche Big Boy 0.33,2181.33,601.33,0
Welde Pale Ale 0.33,4098.1,1842.1,0
Bottle Share Zabava 0.5,3219.03,1269.03,0
Sweet Water 22nd Anniversary 0.375,3651.62,-98.38000000000005,0
Kees Eksport Porter 1750 Barrel,17156.34,6892.589999999999,0
Founders Underground Mountain Brown 0.355,7956.37,2400.37,0
Mikkeller Beer Mile Running Club 0.33,3398.77,868.77,0
Zagovor Trafaret 0.5,10818.240000000002,4168.24,0
"Big Village Postmodern / Sour Ale / 6% / 0,5",5756.97,2606.97,0
Bischofshof Altmuller Hell 0.5,2623.77,1335.77,0
Van Honsebrouck Kasteel Rouge 0.75,1760.03,797.75,0
Bowl Cut Sabrosours Mex 0.5,401.37,81.37,0
"Huyghe Delirium Red / fruit beer / 8% / 0,but.",290045.85000000003,96649.35000000002,3
Hitachino Nest White Ale Witbier / 5.5% / IBU/ 0.33l,7079.42,2838.02,0
Mikkeller Nelson Sauvin Brut Chardonnay Barrels! Bière de Champagne / 9.0% / 0.75l,13557.269999999999,5321.83,0
Bakunin Illusion of modesty,5260.71,2410.71,0
"Kokosovye slivki AROY-D 70% 1l, Tetra Pak",2387.46,-0.54,0
GARAGE Vajrled Pias,2103.25,731.25,0
Cheese Fratelli Blue Gorgonzola,1348.4,1348.4,0
"Brewski Lions Den 0,33",3891.0,1483.0,0
"Puhaste Hip Pop Hae 0,33",687.52,227.52,0
Central Waters Strawberry Guava Sour 0.33,1436.8999999999999,404.9,0
"Bakunin Funky Fresh Gose 4,5%",946.71,366.71,0
3Fonteinen Oud Gez Arman Gaston 20Assambljazh 14,5849.94,1025.94,0
"De Molen Hugs & Kisses / session IPA / 3,5% / 0,33",664.06,292.06,0
Rodenbach Rosso Barrel,9669.369999999999,5999.37,0
Ambrosia / Bottle Share Coconut Bay Milk Stout,16044.77,10174.77,0
"Schneider Weisse TAP 2 / kristallweizen / 5,3% / 0,5",14977.260000000002,6631.360000000002,0
"Ayinger Bairisch / Bavarian Pils / 5,3%",11903.47,5421.47,0
Evil Twin Molotov Cocktail 0.355,2100.0,805.0,0
"Brewdog Vermont Vampire / Black IPA / 7,3%",1948.92,912.9200000000001,0
XP G.See Void 0.5,3306.41,1386.41,0
"Ta Ta Mame 8% 0,5",3907.16,1757.16,0
Bakunin Dancer RIS 0.33,8019.170000000001,4225.17,0
Big Village Boys Dont Cry Barrel30,47981.66,29039.160000000003,0
AF Brew Goseline Pump Rhubarb 0.5,4253.16,1693.1599999999999,0
Zagovor Idle Times 0.5,10041.51,4281.51,0
Dugges Ginger 0.33,2032.01,537.01,0
Hof Ten Dormaal Bramen 0.33,2039.42,727.4200000000001,0
Cider sparkling Kjuve KERISAK Bushe Breton Brjut,4092.7199999999993,1478.2200000000003,0
Ostrovica Hefeweizen 0.5,2349.0399999999995,1019.04,0
"Wakardi Apple Cider Jaws Dvanactka 0,5 but",76292.45999999999,18522.09000000001,0
Naparbier Insider / American IPA / 7.3% / IBU100 / 0.33,24443.45,9027.45,0
Cider Jaanihanso Siider Konjakivaadi Sobre La Madre 0.375,40124.35999999999,16246.36,0
"Saldens Amerikan Pejl Ale 0,5l / New England Pale Ale",11215.12,5885.120000000001,0
XP Hajperplejn Barrel,70376.85,43001.689999999995,0
Bottle Share Hasta Manana 30L Barrel,14290.53,8075.53,0
"Naparbier Pumpkin Tzar 11,6% 0,33",43236.53,11590.53,0
Appleton Cider with apple flavor Barrel,16895.97,11795.970000000001,0
Bottle Share HUH! Barrel 30L,26953.960000000003,12238.960000000001,0
"Brekeriet Pink Passion 4,7% Barrel",34801.729999999996,-0.7699999999990723,0
AF Brew Stereo Vario Calamansi & Mint Barrel 20L,31154.059999999998,15304.059999999998,0
"Cider Duche de Longueville / cidre brut / 4,5% / 0.5 NOVYJ",13621.05,5069.05,0
ZAGOVOR x STAMM Code Of Conduct 0.5,4969.39,2089.39,0
Jaws Atomnaja Prachechnaja Chili 0.5,8200.27,3292.4700000000003,0
To Ol Dangerously Close To Stupid Passionfruit Barrel30,25957.120000000003,10186.63,0
Red Button Avalon Barrel20,10200.75,5205.75,0
CA Del Brado Cuvee De Pesga 0.375,3872.6099999999997,1132.6100000000001,0
GUSI Mad River Mango Blueberry BW Barrel30,7978.34,4128.34,0
De Molen #3000 OBYChNYJ 0.33,855.0,377.0,0
WildLab Neotropical Fruit Bomb 0.5,9880.98,3400.9800000000005,0
Amundsen Eternal Crush 0.44,2485.0,989.0,0
Alebrowar Herr Axolotl 0.5,1231.01,529.01,0
Bakunin Slam Harder Barrel20,12154.86,5461.110000000001,0
Oskar Blues Salted Caramel Ten Fidy 0.568,5866.9400000000005,1539.59,0
Cider Toksovskaya Ciderery Holy Jack 20Barrel,38948.03,20488.03,0
Garage Passata Stix Barrel,18416.56,7691.5599999999995,0
Ostrovica Lacto Cafe Mango & Passion Fruit 0.5,5949.31,3249.31,0
Naparbier Black In Black / imperial black IPA / 8.5% / IBU1/ Barrel,12477.539999999997,4760.639999999999,0
"JAWS Atomnaja prachechnaja / IPA / 7,0%",588707.29,290038.1900000001,2
Petrov Den' WOSTOK Plum Cardamon b/a,47178.219999999994,17846.519999999986,0
Flying Dog Brewery Ranging Beach Barrel,21514.26,8979.26,0
Mikkeller Green Gold Bottle,5018.13,1985.49,0
STAMM BEER Hoppy Milk/Milkshake Mango Barrel,15052.03,8152.03,0
"Omnipollo Bianca Persica Wild Wild Brett 0,33",4814.09,24.640000000000015,0
"To Ol Lemongrass Gose 0,33",8958.22,3191.06,0
"To Ol Dangerously Close To New England 0,33",5321.2699999999995,2209.55,0
"AF Brew Sweat, Tears And Strawberry Fields 0.33",6230.7300000000005,2910.73,0
Sabotage Sweet Disaster 0.33,12771.78,6721.779999999999,0
GARAGE Loose 0.44,2043.5700000000002,699.5699999999999,0
In Peccatum The Motherhop 0.44,2014.05,626.05,0
Naparbier Blind Side 9.1% imperial stout BA bourbon 0.33,7473.48,2263.4800000000005,0
Brewdog Punk IPA Barrel30,84200.45999999999,46790.36,0
BBN 55 Double IPA w/ cherry & raspberiies 0.44,1799.7,523.7,0
Ostrovica Pils Barrel,110679.34,69139.34000000001,3
4Brewers Zavsisimost' HOT 0.33,6297.77,2382.77,0
Ostrovica Mentality 0.5,10039.109999999999,3509.1099999999997,0
Ostrovica Ray BA / RIS / 10%,3105.0,645.0,0
Cider Aspall Suffolk Draught Cyder / 5.5% / 0.5l,18651.1,5411.1,0
The Great Blonde,4381.58,41.58000000000001,0
Cornouaille 5%,1999.54,592.54,0
Saldens Mosaic IPA Barrel ???,404.49,231.99,0
Shaurs cheese 1pc,7820.11,5820.11,0
Brewdog Hazy Jane Barrel,32930.47,14843.969999999998,0
BARKAIZTEGI GORENAK Natural,117658.15,64583.31999999999,3
Bakunin Noir 0.5,22157.33,9927.33,0
"Founders Frootwood / fruit beer / 8% / 0,355",3958.1400000000003,1548.14,0
"AF Brew Sweat, Tears And Swamp Dew Barrel",9241.55,3526.55,0
Amundsen Pillars of Light - LEMON 0.44,2169.56,665.5600000000001,0
Omnipollo Niki Pale Ale Barrel30,18581.010000000002,8955.83,0
Frontaal Tonka 0.33,2997.84,1017.8399999999999,0
Konix Bomb # 0.375,3864.93,2514.93,0
Selfmade Tomato Method 0.5,8187.99,4127.99,0
"Alexander & Mikkeller The Beer of Milk & Honey / imperial stout / 8,4% / 0,33",20926.609999999997,8844.609999999999,0
Cider Val de Rance Cidre Traditionnel Brut / 4.5% / 1.5l,107882.51,41663.01000000001,3
Stone Mint Coffee Milk Stout / Milk Stout / 5.0% / 0.65 but,560.0,153.39,0
Weihenstephaner Hefeweissbier Alkoholfrei / b/a / 0.5 but,198943.18,81421.6,3
"Nogne O Imperial Brown Ale 7,5%",30946.12,12596.120000000003,0
Mikkeller Blek Bear Barrel l,153744.04999999996,62818.680000000015,3
Jaws Pale Ale / 5.2 % / 0.5 / but,6432.34,2845.14,0
"Edelstoff / Dortmunder / 5,6%",5141.52,2341.52,0
"Bullevie Artisan Cidre Brut Nature 0,75",2099.7999999999997,605.8,0
"Dugges We Are London 0,33",2404.86,351.76,0
"White Hag Bran & Sceolan Irish IPA 0,Can",1333.47,561.47,0
Naparbier Yellow Lizard Pillow Fight Barrel,32040.6,12793.579999999998,0
Brewski Catman Or Robin 0.33,2981.72,901.72,0
Boulder Beer Pulp Fusion Blood Orange IPA 0.355,3373.51,1558.51,0
Jaws Looking for a Human,37539.189999999995,16381.49,0
Ostrovica Techicolor 0.5,2307.61,422.60999999999996,0
Mikkeller - Beer Geek Cocoa Shake / imperial stout / 12% / Barrel20,24892.38,9534.880000000001,0
Anderson Valley Mango Hazy Gose 30l,20413.53,11663.529999999999,0
Ostrovica India Pale Ale 0.5,9100.400000000001,4780.4,0
GIFT Delirium Christmas COUNT 4 PIECES,6240.0,2436.0,0
Victory Art Brew Red Sails 0.5 Can,4960.31,2015.31,0
Saldens New England IPA 0.5,35559.1,14749.100000000002,0
"OkaRiver Florenville // XP G.see Flow 6,8% Barrel",68164.92,28269.12,0
"ZAGOVOR x SPUTNIK 1985 Smutnoe Vremja 0,5 Can",5824.38,2324.38,0
"Le Paulmier Cidre 0,75",4881.049999999999,1275.05,0
Jaws Saison Raspberry Edition / 7.7% / 0.5 but,4028.0,1965.36,0
FFF Jamevu 0.33,6956.49,3376.4900000000002,0
Naparbier Yellow Lizard Barrel Hypnotic,77836.06,25909.95,0
CRAK Dark Chilly Pond 0.375,1139.32,149.32,0
To Ol Rod Grod Med Flode 0.33,2565.0,1141.44,0
La Calavera Bretternity Barrel,12550.67,4545.28,0
Zavod Burn Masha 0.15,1439.1,434.1,0
Steppe and Wind Piano Piano 0.75  b/a,7492.6,1992.6000000000001,0
Mead Malmo Here's Honey 0.33,3598.8,1123.8,0
Zagovor Algorithm: Coconut Barrel,24770.620000000003,11611.869999999999,0
"Boon Oude Geuze / geuze / 7% / 0,375 but",8742.099999999999,1946.3799999999997,0
Passiflora,923.65,473.65,0
"Sierra Nevada Torpedo Can 0,355",1515.9,690.9,0
Omnipollo Buxton Yellow Belly Sandai,2729.65,601.3,0
"Lindemans Strawberry 2,5%",9495.01,3457.51,0
Stamm Beer Nevermont Magic Dust IPA / 7.0% / 0.5l,13502.789999999999,5172.790000000001,0
"Red Button Bazar Clan / Oh My Sour Mead 0,Can",12581.78,6321.379999999999,0
Brekeriet Purple Rain Barrel 20L,17472.489999999998,4460.1900000000005,0
Boulder Beer Due East NEIPA 0.355,3281.35,1466.35,0
Red Button Nonono Ok Yes 0.5,4653.54,1898.54,0
XP Epsilon Lyrae Barrel,10957.210000000001,4157.21,0
Omnipollo Braraba 0.33,1296.55,420.55,0
Cider Bullevie Grand Reserve Demi-Sec 5.5%/0.75 but,10181.380000000001,2781.3799999999997,0
To OI Black Malts & Body Salts / DIPA / 0.but,1817.97,347.67,0
To Ol Sur Centennial / sour/wild ale / 5.0% / 0.but.,295.0,108.0,0
AF Brew May Whitberry nights,960.0,330.0,0
"Boon / Kriek / lambic style - fruit / 4,0%",200.0,-59.5,0
Bakunin All In: Nelson Sauvin 6%,7535.749999999999,4085.75,0
Saldens Spetsial'nyj Ale Barrel sentjabr'20,371342.17999999993,235782.18,3
Mayador BEZ ALKOGOL'NYJ,75.0,-5.0,0
"Red Button Poima / Sorrel / Betroit / Tiger / Eng.Breakfast Can 0,33",17485.66,9985.659999999998,0
"Cider Fournier Cidre Artisanal Brut 4,5% 0,33",53626.76,25726.760000000002,0
"Lindheim Solbaer 0,375",3679.6499999999996,1015.47,0
"Kees Barrel project 17.Barley Wine Double Barrel Aged / 12% / 0,33",395.28,109.28,0
Sori Laudatur XVIII 0.33,1146.95,266.95,0
ZAGOVOR EGOR Ethiopian Coffee Barrel30!,11408.84,7515.57,0
Central Waters Bourbon Barrell Barleywine Barrel,27094.52,10753.02,0
Northern Monk Faith 0.44,1819.9,619.9,0
Kombucha Live Brew Hop On 0.33,6892.58,2552.58,0
Darkside Blueberry Fields Barrel,16294.83,9418.83,0
Zagovor Moon Sign 0.5,9126.38,1746.3799999999999,0
Zagovor Egor BA 20Barrel,11473.019999999999,4823.02,0
Cider Bellot Cidre de Cru du Pays d’Othe Brut / 5.0% / 0.75l,143571.9,42679.4,3
"Black Isle Hibernator / oat.stout / 7% / 0,33",24440.109999999997,9572.620000000003,0
Mikkeller Mexas Ranger 6.6%,8092.170000000001,3920.9700000000003,0
Omnipollo Buxton Yellow Belly,5039.030000000001,1135.13,0
Brewski Bosstime 9.1%,3123.1000000000004,931.1,0
"Jaws Populism Citraxy Edition 6,5%",23111.339999999997,9385.26,0
"Mikkeller Big Worster / barleywine / 16,5% / 0,375 but.",1439.95,690.4300000000001,0
"Hitachino Dai Dai IPA 6,2% 0,33",630.0,312.0,0
"Moriau Oude Gueuze Moriau / geuze / 7% / 0,75 but.",280.0,292.0,0
"Beerbliotek Eternal Dankness / imperial IPA / 9,5% / 0,ban",251.97,17.97,0
Alvinne Berliner Framboos 0.33,1478.5700000000002,350.57,0
Jaws Barrel Aged Special Stout Raspberry Bourbon 0.33,3853.25,1395.0500000000002,0
AF Brew Mash Boil Beans Repeat 0.33,9144.37,3684.3700000000003,0
Zagovor Algorithm Vanilla Barrel,11168.91,4943.910000000001,0
Harpoon Wannamango Camp 0.355,2869.96,922.96,0
Jaws Peach Matter Barrel,8415.859999999999,3580.97,0
PRUNUS / Saldens  Sour Sea B,7413.6,4255.6,0
Sierra Nevada Tropical Torpedo IPA / 6.7% / IBU55 / 0.355l,909.55,298.55,0
BAKUNIN Zatmenie RIS 11.5%,11250.51,4320.51,0
Spontanist WOSTOK Apel'sin Marmelad,14465.04,7138.04,0
Bakunin & Bottle Share Rupjmaize Bottle,6209.790000000001,2694.79,0
Cheese Fratelli Goat Camemberti 100 gr,3006.8499999999995,3006.8499999999995,0
Bullevie Cider Brexit,11624.15,6824.15,0
"To Ol 3x Thirsty Citra 5,5% 0,33",1937.82,399.06000000000006,0
"De Molen Mooi & Meedogenloos / RIS / 10,2",2563.75,1300.45,0
"Des Rocs Grand Cru / 9,5%",2255.82,671.8199999999999,0
GARAGE Woozy 0.44,909.8399999999999,153.84,0
Red Button Pure Shores Barrel30,15798.25,9638.25,0
AF Brew Ol' Filthy Popcorn Pimp BA 0.33,6406.67,2106.67,0
Zagovor Komplott Barrel30,46471.33,23146.829999999998,0
Stamm Beer Hop Gun Barrel30,36337.9,18438.149999999998,0
Stamm Beer District 0.5,8977.310000000001,4687.3099999999995,0
Mikkeller Big Worster 0.375,2673.95,171.95,0
Ostrovica Milk Stout 0.5,4796.58,2726.58,0
Mikkeller Deception Session IPA 0.33,3988.8,807.8000000000001,0
Fake Mock Tail Part 2 0.33,3787.1000000000004,2087.1000000000004,0
To OI Sweet Chai O'Mine / Stout / 8.5% / 0.33,1174.3400000000001,377.98,0
Karpachcho,989503.5999999994,948218.5999999995,1
"Amundsen Dessert in a Can - Chocolate Mud Cake 11,5% / 0,33",4518.26,1205.26,0
Baladin Isaac 5% 0.75,2876.26,1114.26,0
"Firestone Walker Bravo 0,355",1456.8200000000002,-139.17999999999995,0
"Alvinne Wild West Kriek Framboos Oak Aged 0,33",2164.3,793.3,0
CRAK Cantina BRWBA Saison 0.375,1063.94,93.94,0
Amundsen Cookie Monster Bourbon BA Barrel20,23031.379999999997,9455.63,0
Garage Slayer 0.44,2340.0,960.0,0
Pohjala Tuk Tuk Drama 0.33,1143.84,411.84,0
AF Brew Multiacidmicrodots Barrel20,28266.76,13281.76,0
Ostrovica Sour Cruise: Lacto Peach 4.7% Barrel20,9153.72,5353.72,0
Zagovor Blast Beat DDH 0.5,17354.92,5844.92,0
"AF Brew Zimnjaja Melanholija Coffee + Vanilla / baltic porter / 7.5% / 0,but.",4689.5599999999995,2229.56,0
Weihenstephaner Original Barrel,893238.9299999999,485099.9499999999,2
"De Molen Heksen & Trollen / saison / 6,1% / 0,/ but",1990.29,766.29,0
Stone Vussi Can,1718.52,788.27,0
Omnipollo Zodiak Barrel,58708.28000000001,27320.620000000003,0
De Molen Quirks & Quinine 0.33,4002.24,1446.2399999999998,0
Amager Darkest of Suns / Dark Saison,1068.1,336.1,0
Alvinne Kjuve Freddi/Cuvee Freddy OA Barrel,15318.68,5168.06,0
Non-alcoholic Aegir Minus / low alco / 0.5% / 0.33zhb,4210.7,1461.7,0
Bakunin Datapop Barrel,7840.460000000001,3700.4599999999996,0
Zagovor Stoner Chocolate Barrel,15447.92,9094.17,0
To Ol Santa Gose 0.Barrel 30L,32778.740000000005,12837.87,0
Finback Definitely Seriously 0.48,894.15,-1445.85,0
Big Village Domino Effect Barrel30,15430.08,7604.08,0
Weihenstephaner Kellerbier 150.5,30065.27,13896.27,0
AF Brew Fuck The Dust Mosaic 0.5,13369.02,5579.02,0
To Ol Spring 0.33,2429.56,970.6600000000001,0
Golubchik Brillianty 0.5,3562.4900000000002,1287.49,0
Prairie Lil' Nap 0.33,3706.24,1402.24,0
Stillwater Insetto 0.473,1709.8600000000001,425.86,0
Semjuel Adams Boston Lager Barrel,16559.83,8425.83,0
Zagovor Moon Sign Barrel,9769.369999999999,4169.370000000001,0
Zagovor Stencil Barrel,7327.26,2909.76,0
Zagovor Neowise 0.5,10375.490000000002,3725.49,0
Maxlrainer Leo Weisse 0.5,2988.66,1638.6599999999999,0
Saldens Milk Sour Ale Raspberry / Sour Ale Tangerine 0.5,572.5,312.5,0
"Brewski 50 States Of Freedom / 0,33",3619.6800000000003,1432.6799999999998,0
Victory Art Brew Celebration Stout 0.5 Can,9822.29,4557.29,0
Omnipollo Zodiac,7352.140000000001,3094.86,0
Ayinger Maibock / 6.9%,5757.6,2375.6,0
"Firestone Walker Bretta Weisse 0,375",839.86,193.86,0
AF Brew Crossover Milk 0.5,25990.709999999995,9510.71,0
Oud Beersel Oude Geuze Vieille 0.375,1490.6100000000001,586.61,0
Selfmade Banana Trp Barrel,42248.07,23413.689999999995,0
Pohjala Leevike 0.33,6037.1,1439.1,0
Tilquin Oude Quetsche A L'Ancienne 0.375,7486.85,1382.8500000000001,0
Bottle Share Pentacone Barrel30,15393.06,8274.060000000001,0
Mikkeller - Spontan Cherry Frederiksdal / sour ale / 7.2% / 0.375 bottle,16784.149999999998,4257.15,0
Naparbier Social Jetlag  6.5% brut IPA Barrel20,32035.070000000003,10387.320000000002,0
WildLab Fantasta TNEIPA 10% Barrel20,36302.439999999995,18502.440000000002,0
Cider Cidre Brut Val De Rance Barrel20,43257.49,23757.489999999998,0
Horal Megablend Oude Geuze 0.75,6615.0,2628.0,0
Kombucha Live Brew VeGan Vine 0.33,2404.46,864.46,0
Cider Toksovo Holy Hand Grenade / Rose Aronia 0.33,8165.5,4165.5,0
Sabotage Lost Wisdom 0.33,5092.97,2432.9700000000003,0
3Fonteinen Oud Gez Arman Gaston 20assambljazh 19,5849.94,983.94,0
Lomtiki govjadina / indejka / kuritsa 50gr / Balyk kurinyj,77909.84999999999,36797.85,0
Zavod Kedr Russian Imperial Stout / 9.5% / IBU40 / 0.5l,2411.14,2216.14,0
To Ol Likvid Konfidens,7543.84,3798.84,0
"Westmalle Dubbel / abbey dubbel / 7% / 0,but.",48220.61,25039.609999999997,0
Birra del' Borgo LISA,2145.29,713.29,0
XP Metaspejs Barrel,27451.970000000005,14420.720000000001,0
Bakunin Ruka Boga 0.5,20349.649999999998,9883.65,0
Bakunin Can Ringing,5113.91,2113.91,0
Bakunin Brlelée Can,4978.42,2223.42,0
"Naparbier Panopticon 4,7% Barrel",103809.35,38540.57000000002,0
"Dark Horse Crooked Tree IPA 6,5% Barrel",12190.550000000003,6233.3,0
"Dieu du Ciel Moralite 0,341",1819.7,369.32,0
Big Village Don't Stop Your Run Barrel,11548.65,5788.6500000000015,0
"Magic Rock Inhaler / session IPA / 4,5% / 0,33",280.0,173.0,0
Pohjala Kalana Barrel20L,14420.119999999999,5888.87,0
TATA Enfant Barrel,10708.529999999999,6363.530000000001,0
Kees Caramel Fudge Stout 0.33,2983.0,1215.0,0
Gaffel Kolsch Barrel30,806802.0200000001,467276.91000000003,2
Puhaste Nokturn Barrel20,12526.22,4794.34,0
To Ol Mr. Blue 200.33,2416.61,776.61,0
Red Button Womby Bomby 0.5,4043.43,1143.43,0
Zagovor Stamp Of Approval 0.5,12821.39,4486.389999999999,0
Cider Turners Apple Pie Cider 0.5,2890.0,1270.0,0
Puhaste x AF x Zagovor - Trinity In Black Bourbon BA 0.33,4162.43,1450.43,0
Red Button Doopsy 0.75,1395.71,645.71,0
WildLab x XP - Peanut Planet Barrel,11641.21,5206.209999999999,0
Ostrovica Seriously 0.5,3952.66,1432.6599999999999,0
Melody Fusion 0.75,13929.34,4929.34,0
Brewdog Slot Machine Red Rye IPA / 5.2% / IBU55 / 0.66l,3647.2,1551.2,0
De Molen Blade & Stone 0.33,5866.91,1939.7099999999996,0
Bottle Share Oh Hoppy Day 0.5,6131.5199999999995,2566.52,0
"AF Brew Quad Hopper 10% 0,33",43324.889999999985,20529.890000000003,0
"Schlenkerla Rauchbier Weizen / smoked / 5,2% / 0,5 but.",24642.64,10907.919999999998,0
"Dieu du Ciel Peche Mortel 0,341",2938.1,958.1,0
"Jaws Populism Idarado Edition 6,5%",19278.72,9148.58,0
Evil Twin Mission Gose 0.355,1390.0,185.0,0
ZAGOVOR Charming Man Barrel30,47443.24,22269.739999999998,0
Basqueland Jumper Kitten 0.33,2278.93,778.9300000000001,0
Stamm Beer Hoppymilk Mango Barrel,15014.39,8804.39,0
Kokosovoe moloko Aroy-D 250ml,1559.71,259.63,0
Brewdog Zombie Cake Barrel,30184.54,15532.54,0
Pohjala Porcini Barrel20,16284.890000000001,6616.139999999999,0
Zavod Bloody Mary Barrel,16448.11,9158.61,0
AF Brew Sour Diesel Therapy Raspberry Blueberry Blackberry 0.33,12285.52,5985.52,0
Hausmann Lampone Barrel,30958.53,19497.91,0
"Van Honsebrouck Kasteel Rouge / fruit beer / 8% / 0,but.",155025.88,78386.17999999998,3
To OI Shameless Santa / Belgian Strong Dark Ale / 10%/ 0.75,2400.0,725.28,0
De Molen Spanish sQuad / Quadr / 14%,3497.38,1569.3799999999999,0
Kees En GardeBier De Garde/En GardeBir de Garde,1700.39,500.39,0
"AF Brew / Mosaic / IPA / 6,7% Barrel",128749.94999999998,64108.450000000004,3
3Fonteinen Oud Krik Assambljazh n31,775.0,-67.0,0
Big Village Free Jump Barrel,27366.140000000003,14466.139999999998,0
"Bottle Share Hopmaxa IPA 0,5",6299.65,2699.65,0
Bakunin Movas & Shakers 0.5 Can,4828.92,1628.92,0
"Cigar City Invasion Pale Ale 0,355",2645.1099999999997,424.73,0
AF Brew x Puhaste - Elementary Operations 0.33,4091.55,2051.55,0
Evil Twin Irish-ish Coffee Stout 0.473,2989.91,1192.9099999999999,0
Omnipollo Sisyfos 0.33,2945.0,1187.1000000000001,0
FFF Sit Down Pils 0.Can SChITAT' KAK 0.33,16707.09,6185.27,0
Brewski Pear Bear Graf 0.33,2256.21,317.21,0
Brewski Show Me The Money DIPA Barrel20,16462.15,5863.4,0
Goose Sour Milk Ale,15310.150000000001,7345.150000000001,0
Bakunin Zero non-alcoholic In Barrel 20 L,5553.13,3704.38,0
NoName x Red Button - Black Pyramid 0.33,5900.72,3380.72,0
Zagovor CoolShruggie Barrel,14761.939999999999,5881.9400000000005,0
Cider Mortimers Orchard 0.5,2765.0,1120.0,0
Ostrovica Cherry Smoochy Barrel,11321.339999999998,6641.34,0
Mikkeller Single Hop Mosaic 6.9% / 0.ban,3988.32,1589.52,0
AMBROSIA / Velka Morava Mysterious Island / NEIPA,2811.4700000000003,1311.47,0
Stamm Beer Hoppymilk Milkshake Mango Pale Ale / 4.7% / IBU/ 0.5l,10390.980000000001,4039.9799999999996,0
"Cool Head Deep Purple Dream 0,33",3022.2400000000002,709.24,0
"Brewski Bean There, Done That Barrel 20L",18204.7,7258.45,0
"Jaws Populism Random Hops 0,5",7857.780000000001,3441.7799999999997,0
Boon Geuze VAT 92 0.375,2312.46,287.46000000000004,0
Sahtipaja Otets Nikolaj Imperial Stout 0.33,3409.73,1061.73,0
LHG Inner Circle 0.44,1559.77,597.2199999999999,0
Omnipollo x Tupiniquim - Polimango Barrel30,29532.190000000002,10997.09,0
Caribou Kombucha Smorodina Mozhzhevel'nik Barrel,6243.4,4158.4,0
Cider Hogan's Peaty Dry Cider 0.5,6624.57,2659.5699999999997,0
Stillwater Big Bunny 0.355,2272.58,872.58,0
AF Brew Popcorn Pimp Barrel,37017.73,18284.23,0
Sabotage Pizza Time 0.5,64045.21,28165.21,0
Velka Morava Zolotoj Jarlyk 0.5,5703.749999999999,2287.7500000000005,0
Ostrovica Wylo 0.5,6711.849999999999,2651.85,0
Brewski Mango Hallonfeber 0.33,2963.36,1083.36,0
Brewdog Pale Ale 0.33,12275.43,6454.23,0
Cornish Orchards Heritage Cider / 5.0% / 0.5 but,3120.0,2319.0,0
Dugges Mango Mango Mango / Sour / 0.but,27071.66,6951.779999999999,0
Naparbier Forever and Again 11.7% barleywine BA red wine 0.33,5857.25,2727.25,0
Brewdog Clockwork Tangerine 0.33,12424.119999999999,6124.840000000001,0
